review,date,source,review_id,sentences,sentence_id,sentence,sent_len,sentiment_new,themes,themes_bow,variable,themes_relation_extraction,themes_keyword,theme_len,relation_word,emotion_keyword,theme_groups,emotion_groups
"The French Do It Better.  had a gift for melodic composition.  Indeed after had heard one of Delibes' ballets he is said to have remarked that ""if I had known that this music existed I would not have written Lake"".  Obviously vocal compositions were created in the French language and for the French voice.  Some of his most beautiful melodic writing for the voice is evident in Lakme.  Arguably Mady Mesple was THE French coloratura of the middle Twentieth Century.  She had a beautiful voice; sweet and pleasing to the listener.  In this Opera set in India the five principle singers are French and sing the original French composition.  The vocal sound is just more pleasing sung by the native French in their own language. ","Reviewed in the United States on November 22, 2014",Amazon,1,"['The French Do It Better.', 'had a gift for melodic composition.', 'Indeed after had heard one of Delibes\' ballets he is said to have remarked that ""if I had known that this music existed I would not have written Lake"".', 'Obviously vocal compositions were created in the French language and for the French voice.', 'Some of his most beautiful melodic writing for the voice is evident in Lakme.', 'Arguably Mady Mesple was THE French coloratura of the middle Twentieth Century.', 'She had a beautiful voice; sweet and pleasing to the listener.', 'In this Opera set in India the five principle singers are French and sing the original French composition.', 'The vocal sound is just more pleasing sung by the native French in their own language.']",7,opera set five principle singers french sing original french composition,106,Positive,"['composition', 'opera', 'principle', 'sing', 'singers']",composition|opera|principle|sing|singers,3,sing,sing,4,,,,
"The French Do It Better.  had a gift for melodic composition.  Indeed after had heard one of Delibes' ballets he is said to have remarked that ""if I had known that this music existed I would not have written Lake"".  Obviously vocal compositions were created in the French language and for the French voice.  Some of his most beautiful melodic writing for the voice is evident in Lakme.  Arguably Mady Mesple was THE French coloratura of the middle Twentieth Century.  She had a beautiful voice; sweet and pleasing to the listener.  In this Opera set in India the five principle singers are French and sing the original French composition.  The vocal sound is just more pleasing sung by the native French in their own language. ","Reviewed in the United States on November 22, 2014",Amazon,1,"['The French Do It Better.', 'had a gift for melodic composition.', 'Indeed after had heard one of Delibes\' ballets he is said to have remarked that ""if I had known that this music existed I would not have written Lake"".', 'Obviously vocal compositions were created in the French language and for the French voice.', 'Some of his most beautiful melodic writing for the voice is evident in Lakme.', 'Arguably Mady Mesple was THE French coloratura of the middle Twentieth Century.', 'She had a beautiful voice; sweet and pleasing to the listener.', 'In this Opera set in India the five principle singers are French and sing the original French composition.', 'The vocal sound is just more pleasing sung by the native French in their own language.']",7,opera set five principle singers french sing original french composition,106,Positive,"['composition', 'opera', 'principle', 'sing', 'singers']",composition|opera|principle|sing|singers,4,singers,singer,6,set,set,,
"The French Do It Better.  had a gift for melodic composition.  Indeed after had heard one of Delibes' ballets he is said to have remarked that ""if I had known that this music existed I would not have written Lake"".  Obviously vocal compositions were created in the French language and for the French voice.  Some of his most beautiful melodic writing for the voice is evident in Lakme.  Arguably Mady Mesple was THE French coloratura of the middle Twentieth Century.  She had a beautiful voice; sweet and pleasing to the listener.  In this Opera set in India the five principle singers are French and sing the original French composition.  The vocal sound is just more pleasing sung by the native French in their own language. ","Reviewed in the United States on November 22, 2014",Amazon,1,"['The French Do It Better.', 'had a gift for melodic composition.', 'Indeed after had heard one of Delibes\' ballets he is said to have remarked that ""if I had known that this music existed I would not have written Lake"".', 'Obviously vocal compositions were created in the French language and for the French voice.', 'Some of his most beautiful melodic writing for the voice is evident in Lakme.', 'Arguably Mady Mesple was THE French coloratura of the middle Twentieth Century.', 'She had a beautiful voice; sweet and pleasing to the listener.', 'In this Opera set in India the five principle singers are French and sing the original French composition.', 'The vocal sound is just more pleasing sung by the native French in their own language.']",8,vocal sound pleasing sung native french language,86,Positive,"['language', 'sound']",language|sound,0,language,language,8,,,,
"The French Do It Better.  had a gift for melodic composition.  Indeed after had heard one of Delibes' ballets he is said to have remarked that ""if I had known that this music existed I would not have written Lake"".  Obviously vocal compositions were created in the French language and for the French voice.  Some of his most beautiful melodic writing for the voice is evident in Lakme.  Arguably Mady Mesple was THE French coloratura of the middle Twentieth Century.  She had a beautiful voice; sweet and pleasing to the listener.  In this Opera set in India the five principle singers are French and sing the original French composition.  The vocal sound is just more pleasing sung by the native French in their own language. ","Reviewed in the United States on November 22, 2014",Amazon,1,"['The French Do It Better.', 'had a gift for melodic composition.', 'Indeed after had heard one of Delibes\' ballets he is said to have remarked that ""if I had known that this music existed I would not have written Lake"".', 'Obviously vocal compositions were created in the French language and for the French voice.', 'Some of his most beautiful melodic writing for the voice is evident in Lakme.', 'Arguably Mady Mesple was THE French coloratura of the middle Twentieth Century.', 'She had a beautiful voice; sweet and pleasing to the listener.', 'In this Opera set in India the five principle singers are French and sing the original French composition.', 'The vocal sound is just more pleasing sung by the native French in their own language.']",8,vocal sound pleasing sung native french language,86,Positive,"['language', 'sound']",language|sound,1,sound,sound,5,vocal,vocal,,
"track 2.  Like most people that don't have much opera background, I was steered to buying this for the ""Flower Duet"" track 2.  I recommend reading about the play on any website that describes the story.  It gave me more appreciation for the CD since I understood what all the singing was about. ha Its a wonderful story, read it, listen and enjoy. ","Reviewed in the United States on September 14, 2007",Amazon,2,"['track 2.', 'Like most people that don\'t have much opera background, I was steered to buying this for the ""Flower Duet"" track 2.', 'I recommend reading about the play on any website that describes the story.', 'It gave me more appreciation for the CD since I understood what all the singing was about.', 'ha Its a wonderful story, read it, listen and enjoy.']",0,track,8,Neutral,['track'],track,0,track,track,5,,,Setting,
"track 2.  Like most people that don't have much opera background, I was steered to buying this for the ""Flower Duet"" track 2.  I recommend reading about the play on any website that describes the story.  It gave me more appreciation for the CD since I understood what all the singing was about. ha Its a wonderful story, read it, listen and enjoy. ","Reviewed in the United States on September 14, 2007",Amazon,2,"['track 2.', 'Like most people that don\'t have much opera background, I was steered to buying this for the ""Flower Duet"" track 2.', 'I recommend reading about the play on any website that describes the story.', 'It gave me more appreciation for the CD since I understood what all the singing was about.', 'ha Its a wonderful story, read it, listen and enjoy.']",1,like people dont much opera background steered buying flower duet track,115,Positive,"['background', 'duet', 'flower', 'opera', 'people', 'track']",background|duet|flower|opera|people|track,0,background,background,10,much,much,,happy
"track 2.  Like most people that don't have much opera background, I was steered to buying this for the ""Flower Duet"" track 2.  I recommend reading about the play on any website that describes the story.  It gave me more appreciation for the CD since I understood what all the singing was about. ha Its a wonderful story, read it, listen and enjoy. ","Reviewed in the United States on September 14, 2007",Amazon,2,"['track 2.', 'Like most people that don\'t have much opera background, I was steered to buying this for the ""Flower Duet"" track 2.', 'I recommend reading about the play on any website that describes the story.', 'It gave me more appreciation for the CD since I understood what all the singing was about.', 'ha Its a wonderful story, read it, listen and enjoy.']",1,like people dont much opera background steered buying flower duet track,115,Positive,"['background', 'duet', 'flower', 'opera', 'people', 'track']",background|duet|flower|opera|people|track,1,duet,duet,4,,,,
"track 2.  Like most people that don't have much opera background, I was steered to buying this for the ""Flower Duet"" track 2.  I recommend reading about the play on any website that describes the story.  It gave me more appreciation for the CD since I understood what all the singing was about. ha Its a wonderful story, read it, listen and enjoy. ","Reviewed in the United States on September 14, 2007",Amazon,2,"['track 2.', 'Like most people that don\'t have much opera background, I was steered to buying this for the ""Flower Duet"" track 2.', 'I recommend reading about the play on any website that describes the story.', 'It gave me more appreciation for the CD since I understood what all the singing was about.', 'ha Its a wonderful story, read it, listen and enjoy.']",1,like people dont much opera background steered buying flower duet track,115,Positive,"['background', 'duet', 'flower', 'opera', 'people', 'track']",background|duet|flower|opera|people|track,2,flower,flower,6,,,,
"track 2.  Like most people that don't have much opera background, I was steered to buying this for the ""Flower Duet"" track 2.  I recommend reading about the play on any website that describes the story.  It gave me more appreciation for the CD since I understood what all the singing was about. ha Its a wonderful story, read it, listen and enjoy. ","Reviewed in the United States on September 14, 2007",Amazon,2,"['track 2.', 'Like most people that don\'t have much opera background, I was steered to buying this for the ""Flower Duet"" track 2.', 'I recommend reading about the play on any website that describes the story.', 'It gave me more appreciation for the CD since I understood what all the singing was about.', 'ha Its a wonderful story, read it, listen and enjoy.']",1,like people dont much opera background steered buying flower duet track,115,Positive,"['background', 'duet', 'flower', 'opera', 'people', 'track']",background|duet|flower|opera|people|track,3,opera,opera,5,,,,
"track 2.  Like most people that don't have much opera background, I was steered to buying this for the ""Flower Duet"" track 2.  I recommend reading about the play on any website that describes the story.  It gave me more appreciation for the CD since I understood what all the singing was about. ha Its a wonderful story, read it, listen and enjoy. ","Reviewed in the United States on September 14, 2007",Amazon,2,"['track 2.', 'Like most people that don\'t have much opera background, I was steered to buying this for the ""Flower Duet"" track 2.', 'I recommend reading about the play on any website that describes the story.', 'It gave me more appreciation for the CD since I understood what all the singing was about.', 'ha Its a wonderful story, read it, listen and enjoy.']",1,like people dont much opera background steered buying flower duet track,115,Positive,"['background', 'duet', 'flower', 'opera', 'people', 'track']",background|duet|flower|opera|people|track,4,people,people,6,background,background,Consumer,
"track 2.  Like most people that don't have much opera background, I was steered to buying this for the ""Flower Duet"" track 2.  I recommend reading about the play on any website that describes the story.  It gave me more appreciation for the CD since I understood what all the singing was about. ha Its a wonderful story, read it, listen and enjoy. ","Reviewed in the United States on September 14, 2007",Amazon,2,"['track 2.', 'Like most people that don\'t have much opera background, I was steered to buying this for the ""Flower Duet"" track 2.', 'I recommend reading about the play on any website that describes the story.', 'It gave me more appreciation for the CD since I understood what all the singing was about.', 'ha Its a wonderful story, read it, listen and enjoy.']",1,like people dont much opera background steered buying flower duet track,115,Positive,"['background', 'duet', 'flower', 'opera', 'people', 'track']",background|duet|flower|opera|people|track,5,track,track,5,buying,buying,Setting,hopeful
